sig_or_ran	sig_TCP_type	database	all_prot	GS	sig_prot	hit	p-value	hit_prot_list
ran3202	pos	TSgene	14397	878	17	6	3.469407578001578e-05	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3202	pos	uniprot(tumor_suppressor)	14397	658	17	8	1.4414309554888018e-08	{'MEOX2', 'DAXX', 'PIN1', 'BRCA1', 'TRAF2', 'UBE2I', 'TP53', 'RELA'}
ran3202	neg	TTD	14397	464	12	2	0.005888749849534875	{'CREBBP', 'AR'}
ran3202	neg	uniprot(oncogene)	14397	1408	12	7	2.8352024652232947e-06	{'SMAD3', 'BRCA1', 'UBE2I', 'CREBBP', 'AR', 'NCOA1', 'CDKN1A'}
ran3203	pos	TSgene	14397	878	18	6	5.379141172521166e-05	{'VIM', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3203	pos	uniprot(tumor_suppressor)	14397	658	18	6	8.256701422693472e-06	{'MEOX2', 'MTUS2', 'PIN1', 'UBE2I', 'TP53', 'RELA'}
ran3203	neg	TTD	14397	464	11	2	0.004523819719885822	{'TP53', 'CREBBP'}
ran3203	neg	uniprot(oncogene)	14397	1408	11	8	3.6626190399533504e-08	{'SMAD3', 'BRCA1', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'NCOA1', 'CDKN1A'}
ran3204	pos	TSgene	14397	878	16	6	2.154024543447283e-05	{'VIM', 'BRCA1', 'ESR1', 'CREBBP', 'TP53', 'CDKN1A'}
ran3204	pos	uniprot(tumor_suppressor)	14397	658	16	7	1.695716697305559e-07	{'MEOX2', 'BRCA1', 'TRAF2', 'UBE2I', 'ESR1', 'TP53', 'RELA'}
ran3204	neg	TTD	14397	464	12	1	0.05525313199659399	{'CREBBP'}
ran3204	neg	uniprot(oncogene)	14397	1408	12	7	2.8352024652232947e-06	{'REL', 'KAT5', 'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'CDKN1A'}
ran3205	pos	TSgene	14397	878	17	5	0.0003496249139809331	{'VIM', 'CREBBP', 'TCF4', 'ZBTB16', 'CDKN1A'}
ran3205	pos	uniprot(tumor_suppressor)	14397	658	17	5	7.15129420977669e-05	{'MEOX2', 'MTUS2', 'UBE2I', 'TCF4', 'RELA'}
ran3205	neg	TTD	14397	464	17	2	0.016153729155850453	{'TP53', 'CREBBP'}
ran3205	neg	uniprot(oncogene)	14397	1408	17	8	9.367710766948692e-06	{'REL', 'TRAF1', 'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3206	pos	TSgene	14397	878	23	9	3.733143735494403e-07	{'PIAS1', 'VIM', 'BRCA1', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3206	pos	uniprot(tumor_suppressor)	14397	658	23	9	2.476834254184015e-08	{'MEOX2', 'SUMO1', 'PIAS1', 'BRCA1', 'UBE2I', 'ESR1', 'TCF4', 'TP53', 'RELA'}
ran3206	neg	TTD	14397	464	10	1	0.03929811401760616	{'CREBBP'}
ran3206	neg	uniprot(oncogene)	14397	1408	10	6	7.759048553974358e-06	{'SMAD3', 'UBE2I', 'FHL2', 'CREBBP', 'CDKN1A', 'RELA'}
ran3207	pos	TSgene	14397	878	9	4	8.549183707769476e-05	{'ZBTB16', 'CREBBP', 'CDKN1A', 'TP53'}
ran3207	pos	uniprot(tumor_suppressor)	14397	658	9	3	0.0004531526388944912	{'UBE2I', 'MEOX2', 'TP53'}
ran3207	neg	TTD	14397	464	9	1	0.0321125086745007	{'CREBBP'}
ran3207	neg	uniprot(oncogene)	14397	1408	9	5	5.606519605001056e-05	{'SMAD3', 'UBE2I', 'CREBBP', 'CDKN1A', 'RELA'}
ran3208	pos	TSgene	14397	878	17	5	0.0003496249139809331	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3208	pos	uniprot(tumor_suppressor)	14397	658	17	7	3.0748932322751637e-07	{'MEOX2', 'MTUS2', 'SETDB1', 'BRCA1', 'UBE2I', 'TP53', 'RELA'}
ran3208	neg	TTD	14397	464	9	2	0.0024165472530489267	{'TP53', 'CREBBP'}
ran3208	neg	uniprot(oncogene)	14397	1408	9	6	2.5437999178141017e-06	{'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3209	pos	TSgene	14397	878	20	8	1.0213098999905884e-06	{'BRCA1', 'TSG101', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3209	pos	uniprot(tumor_suppressor)	14397	658	20	6	1.856257955984809e-05	{'MEOX2', 'BRCA1', 'UBE2I', 'ESR1', 'TCF4', 'TP53'}
ran3209	neg	TTD	14397	464	13	2	0.007474175261657429	{'TP53', 'CREBBP'}
ran3209	neg	uniprot(oncogene)	14397	1408	13	8	3.966267021927778e-07	{'REL', 'SMAD3', 'UBE2I', 'FHL2', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3210	pos	TSgene	14397	878	14	4	0.0010505723717795423	{'TP53', 'CREBBP', 'TCF4', 'CDKN1A'}
ran3210	pos	uniprot(tumor_suppressor)	14397	658	14	6	1.0456608327098663e-06	{'MEOX2', 'MTUS2', 'DAXX', 'UBE2I', 'TCF4', 'TP53'}
ran3210	neg	TTD	14397	464	11	3	0.00029346750870189425	{'CREBBP', 'AR', 'MYC'}
ran3210	neg	uniprot(oncogene)	14397	1408	11	8	3.6626190399533504e-08	{'SMAD3', 'BRCA1', 'MYC', 'UBE2I', 'CREBBP', 'AR', 'CDKN1A', 'RELA'}
ran3211	pos	TSgene	14397	878	14	3	0.008402105844680445	{'ZBTB16', 'CREBBP', 'CDKN1A'}
ran3211	pos	uniprot(tumor_suppressor)	14397	658	14	4	0.00027856883940931076	{'UBE2I', 'MEOX2', 'MTUS2', 'RELA'}
ran3211	neg	TTD	14397	464	14	2	0.009287809186985444	{'TP53', 'CREBBP'}
ran3211	neg	uniprot(oncogene)	14397	1408	14	9	5.3791461742633986e-08	{'REL', 'SMAD3', 'BRCA1', 'TSG101', 'UBE2I', 'CREBBP', 'TCF4', 'TP53', 'CDKN1A'}
ran3212	pos	TSgene	14397	878	23	7	3.991058610590928e-05	{'PIAS1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'IKZF3', 'CDKN1A'}
ran3212	pos	uniprot(tumor_suppressor)	14397	658	23	8	3.782495558062254e-07	{'MEOX2', 'EGFR', 'PIAS1', 'TRAF2', 'UBE2I', 'TCF4', 'TP53', 'RELA'}
ran3212	neg	TTD	14397	464	12	3	0.0004290293305516408	{'TP53', 'CREBBP', 'MYC'}
ran3212	neg	uniprot(oncogene)	14397	1408	12	8	1.3370748245286992e-07	{'REL', 'SMAD3', 'BRCA1', 'MYC', 'UBE2I', 'CREBBP', 'TP53', 'CDKN1A'}
ran3213	pos	TSgene	14397	878	19	4	0.004729309895340794	{'BRCA1', 'TP53', 'CDKN1A', 'CREBBP'}
ran3213	pos	uniprot(tumor_suppressor)	14397	658	19	7	8.811116185772667e-07	{'MEOX2', 'EGFR', 'MTUS2', 'BRCA1', 'UBE2I', 'TP53', 'RELA'}
ran3213	neg	TTD	14397	464	25	4	0.0010597325738600245	{'ESR1', 'TP53', 'AR', 'CREBBP'}
ran3213	neg	uniprot(oncogene)	14397	1408	25	14	8.457640654291617e-10	{'REL', 'TRAF1', 'PIAS1', 'SMAD3', 'UBE2I', 'FHL2', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'AR', 'CDKN1A', 'RELA'}
ran3214	pos	TSgene	14397	878	19	7	7.658632261603712e-06	{'BRCA1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3214	pos	uniprot(tumor_suppressor)	14397	658	19	9	2.3626868631540735e-09	{'MEOX2', 'MTUS2', 'EGFR', 'PIN1', 'BRCA1', 'UBE2I', 'TCF4', 'TP53', 'RELA'}
ran3214	neg	TTD	14397	464	10	3	0.0001916204798897136	{'TP53', 'ESR1', 'CREBBP'}
ran3214	neg	uniprot(oncogene)	14397	1408	10	7	3.086933594014873e-07	{'SMAD3', 'UBE2I', 'ESR1', 'CREBBP', 'TP53', 'CDKN1A', 'RELA'}
ran3215	pos	TSgene	14397	878	23	8	4.206750950706394e-06	{'KAT5', 'BRCA1', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3215	pos	uniprot(tumor_suppressor)	14397	658	23	12	2.5341064106132805e-12	{'MEOX2', 'EGFR', 'MTUS2', 'KAT5', 'SETDB1', 'BRCA1', 'TRAF2', 'UBE2I', 'ESR1', 'TCF4', 'TP53', 'RELA'}
ran3215	neg	TTD	14397	464	12	3	0.0004290293305516408	{'TP53', 'CREBBP', 'AR'}
ran3215	neg	uniprot(oncogene)	14397	1408	12	8	1.3370748245286992e-07	{'SMAD3', 'VIM', 'BRCA1', 'UBE2I', 'CREBBP', 'TP53', 'AR', 'CDKN1A'}
ran3216	pos	TSgene	14397	878	21	6	0.00016723654492798077	{'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3216	pos	uniprot(tumor_suppressor)	14397	658	21	9	8.299562725588364e-09	{'MEOX2', 'MTUS2', 'SETDB1', 'PIN1', 'TRAF2', 'UBE2I', 'ESR1', 'TP53', 'RELA'}
ran3216	neg	TTD	14397	464	12	2	0.005888749849534875	{'TP53', 'AR'}
ran3216	neg	uniprot(oncogene)	14397	1408	12	7	2.8352024652232947e-06	{'SMAD3', 'UBE2I', 'FHL2', 'ZBTB16', 'TP53', 'AR', 'CDKN1A'}
ran3217	pos	TSgene	14397	878	14	6	7.199886015215958e-06	{'VIM', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3217	pos	uniprot(tumor_suppressor)	14397	658	14	4	0.00027856883940931076	{'UBE2I', 'MEOX2', 'TP53', 'TCF4'}
ran3217	neg	TTD	14397	464	14	2	0.009287809186985444	{'TP53', 'CREBBP'}
ran3217	neg	uniprot(oncogene)	14397	1408	14	9	5.3791461742633986e-08	{'REL', 'SMAD3', 'VIM', 'BRCA1', 'UBE2I', 'FHL2', 'CREBBP', 'TP53', 'CDKN1A'}
ran3218	pos	TSgene	14397	878	9	4	8.549183707769476e-05	{'ZBTB16', 'CREBBP', 'CDKN1A', 'TP53'}
ran3218	pos	uniprot(tumor_suppressor)	14397	658	9	3	0.0004531526388944912	{'UBE2I', 'MEOX2', 'TP53'}
ran3218	neg	TTD	14397	464	18	4	0.00020588376768659045	{'TP53', 'CREBBP', 'EGFR', 'AR'}
ran3218	neg	uniprot(oncogene)	14397	1408	18	12	3.807753295651239e-10	{'EGFR', 'SMAD3', 'UBE2I', 'FHL2', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'AR', 'NCOA1', 'CDKN1A', 'RELA'}
ran3219	pos	TSgene	14397	878	18	7	4.683976434745225e-06	{'VIM', 'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3219	pos	uniprot(tumor_suppressor)	14397	658	18	7	5.313513503620652e-07	{'MEOX2', 'MTUS2', 'PIN1', 'BRCA1', 'UBE2I', 'TP53', 'RELA'}
ran3219	neg	TTD	14397	464	8	1	0.025513406137052844	{'TP53'}
ran3219	neg	uniprot(oncogene)	14397	1408	8	4	0.0003863236185722116	{'SMAD3', 'TP53', 'CDKN1A', 'UBE2I'}
ran3220	pos	TSgene	14397	878	19	7	7.658632261603712e-06	{'PIAS1', 'BRCA1', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3220	pos	uniprot(tumor_suppressor)	14397	658	19	9	2.3626868631540735e-09	{'MEOX2', 'PIAS1', 'TRAF2', 'CCND1', 'BRCA1', 'UBE2I', 'ESR1', 'TP53', 'RELA'}
ran3220	neg	TTD	14397	464	18	2	0.018929582595518794	{'TP53', 'CREBBP'}
ran3220	neg	uniprot(oncogene)	14397	1408	18	9	1.6269979428210784e-06	{'REL', 'TRAF1', 'SMAD3', 'VIM', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3221	pos	TSgene	14397	878	14	5	9.938950648043422e-05	{'CREBBP', 'TCF4', 'TP53', 'CDKN1A', 'PIN1'}
ran3221	pos	uniprot(tumor_suppressor)	14397	658	14	6	1.0456608327098663e-06	{'MEOX2', 'MTUS2', 'UBE2I', 'TCF4', 'TP53', 'PIN1'}
ran3221	neg	TTD	14397	464	13	3	0.0006039984761435359	{'TP53', 'CREBBP', 'AR'}
ran3221	neg	uniprot(oncogene)	14397	1408	13	9	1.685449590467479e-08	{'REL', 'TRAF1', 'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A'}
ran3222	pos	TSgene	14397	878	17	7	2.7490592291672326e-06	{'VIM', 'BRCA1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3222	pos	uniprot(tumor_suppressor)	14397	658	17	6	5.252398616965054e-06	{'MEOX2', 'MTUS2', 'BRCA1', 'UBE2I', 'TCF4', 'TP53'}
ran3222	neg	TTD	14397	464	14	2	0.009287809186985444	{'CREBBP', 'AR'}
ran3222	neg	uniprot(oncogene)	14397	1408	14	9	5.3791461742633986e-08	{'REL', 'LZTS2', 'SMAD3', 'DAXX', 'UBE2I', 'CREBBP', 'TCF4', 'AR', 'CDKN1A'}
ran3223	pos	TSgene	14397	878	10	4	0.00016239204402209085	{'TP53', 'CREBBP', 'TCF4', 'CDKN1A'}
ran3223	pos	uniprot(tumor_suppressor)	14397	658	10	4	4.0864182094899835e-05	{'UBE2I', 'MEOX2', 'TP53', 'TCF4'}
ran3223	neg	TTD	14397	464	9	2	0.0024165472530489267	{'TP53', 'CREBBP'}
ran3223	neg	uniprot(oncogene)	14397	1408	9	6	2.5437999178141017e-06	{'SMAD3', 'DAXX', 'UBE2I', 'CREBBP', 'TP53', 'CDKN1A'}
ran3224	pos	TSgene	14397	878	14	4	0.0010505723717795423	{'ZBTB16', 'CREBBP', 'CDKN1A', 'TP53'}
ran3224	pos	uniprot(tumor_suppressor)	14397	658	14	4	0.00027856883940931076	{'UBE2I', 'MEOX2', 'TRAF2', 'TP53'}
ran3224	neg	TTD	14397	464	25	4	0.0010597325738600245	{'ESR1', 'TP53', 'AR', 'CREBBP'}
ran3224	neg	uniprot(oncogene)	14397	1408	25	14	8.457640654291617e-10	{'REL', 'LZTS2', 'SMAD3', 'VIM', 'UBE2I', 'FHL2', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'AR', 'CDKN1A', 'RELA'}
ran3225	pos	TSgene	14397	878	5	1	0.032832939994013675	{'CDKN1A'}
ran3225	pos	uniprot(tumor_suppressor)	14397	658	5	2	0.0008868360222629725	{'UBE2I', 'MEOX2'}
ran3225	neg	TTD	14397	464	11	2	0.004523819719885822	{'TP53', 'CREBBP'}
ran3225	neg	uniprot(oncogene)	14397	1408	11	8	3.6626190399533504e-08	{'REL', 'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'RELA'}
ran3226	pos	TSgene	14397	878	16	5	0.00023847285343946186	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3226	pos	uniprot(tumor_suppressor)	14397	658	16	7	1.695716697305559e-07	{'MEOX2', 'MTUS2', 'BRCA1', 'TRAF2', 'UBE2I', 'TP53', 'RELA'}
ran3226	neg	TTD	14397	464	10	1	0.03929811401760616	{'TP53'}
ran3226	neg	uniprot(oncogene)	14397	1408	10	6	7.759048553974358e-06	{'SMAD3', 'UBE2I', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3227	pos	TSgene	14397	878	23	7	3.991058610590928e-05	{'KAT5', 'BRCA1', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3227	pos	uniprot(tumor_suppressor)	14397	658	23	10	1.369462287250169e-09	{'MEOX2', 'EGFR', 'MTUS2', 'LZTS2', 'KAT5', 'BRCA1', 'UBE2I', 'ESR1', 'TP53', 'RELA'}
ran3227	neg	TTD	14397	464	12	2	0.005888749849534875	{'TP53', 'CREBBP'}
ran3227	neg	uniprot(oncogene)	14397	1408	12	8	1.3370748245286992e-07	{'REL', 'SMAD3', 'UBE2I', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3228	pos	TSgene	14397	878	13	3	0.0063016677092593175	{'TP53', 'CREBBP', 'CDKN1A'}
ran3228	pos	uniprot(tumor_suppressor)	14397	658	13	3	0.0022208350343323	{'UBE2I', 'MEOX2', 'TP53'}
ran3228	neg	TTD	14397	464	9	2	0.0024165472530489267	{'TP53', 'CREBBP'}
ran3228	neg	uniprot(oncogene)	14397	1408	9	6	2.5437999178141017e-06	{'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3229	pos	TSgene	14397	878	14	6	7.199886015215958e-06	{'BRCA1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3229	pos	uniprot(tumor_suppressor)	14397	658	14	6	1.0456608327098663e-06	{'MEOX2', 'BRCA1', 'UBE2I', 'TCF4', 'TP53', 'RELA'}
ran3229	neg	TTD	14397	464	13	3	0.0006039984761435359	{'CREBBP', 'AR', 'MYC'}
ran3229	neg	uniprot(oncogene)	14397	1408	13	8	3.966267021927778e-07	{'REL', 'TRAF1', 'SMAD3', 'MYC', 'UBE2I', 'CREBBP', 'AR', 'CDKN1A'}
ran3230	pos	TSgene	14397	878	15	4	0.001497296994932831	{'TP53', 'ESR1', 'CREBBP', 'CDKN1A'}
ran3230	pos	uniprot(tumor_suppressor)	14397	658	15	7	8.832055922427504e-08	{'MEOX2', 'MTUS2', 'TRAF2', 'UBE2I', 'ESR1', 'TP53', 'RELA'}
ran3230	neg	TTD	14397	464	13	2	0.007474175261657429	{'TP53', 'CREBBP'}
ran3230	neg	uniprot(oncogene)	14397	1408	13	8	3.966267021927778e-07	{'TRAF1', 'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'NCOA1', 'CDKN1A'}
ran3231	pos	TSgene	14397	878	10	4	0.00016239204402209085	{'ZBTB16', 'BRCA1', 'CDKN1A', 'CREBBP'}
ran3231	pos	uniprot(tumor_suppressor)	14397	658	10	4	4.0864182094899835e-05	{'UBE2I', 'MEOX2', 'BRCA1', 'RELA'}
ran3231	neg	TTD	14397	464	12	2	0.005888749849534875	{'TP53', 'CREBBP'}
ran3231	neg	uniprot(oncogene)	14397	1408	12	8	1.3370748245286992e-07	{'REL', 'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3232	pos	TSgene	14397	878	13	5	5.987966913825061e-05	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3232	pos	uniprot(tumor_suppressor)	14397	658	13	5	1.1605035950199785e-05	{'MEOX2', 'MTUS2', 'BRCA1', 'UBE2I', 'TP53'}
ran3232	neg	TTD	14397	464	17	4	0.00015271628870789026	{'TP53', 'ESR1', 'CREBBP', 'MYC'}
ran3232	neg	uniprot(oncogene)	14397	1408	17	12	1.1621806373859421e-10	{'REL', 'TRAF1', 'SMAD3', 'VIM', 'MYC', 'UBE2I', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3233	pos	TSgene	14397	878	8	2	0.01004124304618107	{'CREBBP', 'CDKN1A'}
ran3233	pos	uniprot(tumor_suppressor)	14397	658	8	2	0.004478262947036506	{'UBE2I', 'MEOX2'}
ran3233	neg	TTD	14397	464	14	2	0.009287809186985444	{'TP53', 'CREBBP'}
ran3233	neg	uniprot(oncogene)	14397	1408	14	9	5.3791461742633986e-08	{'REL', 'SMAD3', 'BRCA1', 'UBE2I', 'FHL2', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3234	pos	TSgene	14397	878	18	8	3.3041272231401796e-07	{'PIAS1', 'VIM', 'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3234	pos	uniprot(tumor_suppressor)	14397	658	18	7	5.313513503620652e-07	{'MEOX2', 'PIAS1', 'PIN1', 'BRCA1', 'UBE2I', 'TP53', 'RELA'}
ran3234	neg	TTD	14397	464	8	1	0.025513406137052844	{'CREBBP'}
ran3234	neg	uniprot(oncogene)	14397	1408	8	5	2.038426529621829e-05	{'REL', 'SMAD3', 'UBE2I', 'CREBBP', 'CDKN1A'}
ran3235	pos	TSgene	14397	878	9	3	0.0013514416969124471	{'TP53', 'CREBBP', 'CDKN1A'}
ran3235	pos	uniprot(tumor_suppressor)	14397	658	9	3	0.0004531526388944912	{'UBE2I', 'MEOX2', 'TP53'}
ran3235	neg	TTD	14397	464	10	3	0.0001916204798897136	{'TP53', 'CREBBP', 'AR'}
ran3235	neg	uniprot(oncogene)	14397	1408	10	8	7.297320251648982e-09	{'SMAD3', 'BRCA1', 'UBE2I', 'CREBBP', 'TP53', 'AR', 'NCOA1', 'CDKN1A'}
ran3236	pos	TSgene	14397	878	14	4	0.0010505723717795423	{'ZBTB16', 'CREBBP', 'TP53', 'CDKN1A'}
ran3236	pos	uniprot(tumor_suppressor)	14397	658	14	5	1.9524567288258006e-05	{'MEOX2', 'TRAF2', 'UBE2I', 'TP53', 'RELA'}
ran3236	neg	TTD	14397	464	10	2	0.0033700872987153644	{'TP53', 'AR'}
ran3236	neg	uniprot(oncogene)	14397	1408	10	6	7.759048553974358e-06	{'REL', 'SMAD3', 'UBE2I', 'TP53', 'AR', 'CDKN1A'}
ran3237	pos	TSgene	14397	878	11	3	0.0032077754975626976	{'TP53', 'CREBBP', 'CDKN1A'}
ran3237	pos	uniprot(tumor_suppressor)	14397	658	11	3	0.0011028180575826353	{'UBE2I', 'MEOX2', 'TP53'}
ran3237	neg	TTD	14397	464	10	3	0.0001916204798897136	{'TP53', 'CREBBP', 'AR'}
ran3237	neg	uniprot(oncogene)	14397	1408	10	7	3.086933594014873e-07	{'SMAD3', 'DAXX', 'UBE2I', 'CREBBP', 'TP53', 'AR', 'CDKN1A'}
ran3238	pos	TSgene	14397	878	9	3	0.0013514416969124471	{'CREBBP', 'TCF4', 'CDKN1A'}
ran3238	pos	uniprot(tumor_suppressor)	14397	658	9	3	0.0004531526388944912	{'UBE2I', 'MEOX2', 'TCF4'}
ran3238	neg	TTD	14397	464	9	2	0.0024165472530489267	{'TP53', 'CREBBP'}
ran3238	neg	uniprot(oncogene)	14397	1408	9	7	6.757652807940926e-08	{'SMAD3', 'UBE2I', 'CREBBP', 'TP53', 'NCOA1', 'CDKN1A', 'RELA'}
ran3239	pos	TSgene	14397	878	12	4	0.00046048553772546166	{'ZBTB16', 'CREBBP', 'TP53', 'CDKN1A'}
ran3239	pos	uniprot(tumor_suppressor)	14397	658	12	4	0.0001189576464024374	{'UBE2I', 'MEOX2', 'TP53', 'MTUS2'}
ran3239	neg	TTD	14397	464	10	2	0.0033700872987153644	{'TP53', 'CREBBP'}
ran3239	neg	uniprot(oncogene)	14397	1408	10	6	7.759048553974358e-06	{'SMAD3', 'UBE2I', 'FHL2', 'CREBBP', 'TP53', 'CDKN1A'}
ran3240	pos	TSgene	14397	878	19	6	8.070219974446874e-05	{'BRCA1', 'ESR1', 'CREBBP', 'ZBTB16', 'CDKN1A', 'PIN1'}
ran3240	pos	uniprot(tumor_suppressor)	14397	658	19	8	5.0430981512427994e-08	{'MEOX2', 'MTUS2', 'PIN1', 'BRCA1', 'TRAF2', 'UBE2I', 'ESR1', 'RELA'}
ran3240	neg	TTD	14397	464	16	4	0.0001107182555978131	{'TP53', 'ESR1', 'CREBBP', 'AR'}
ran3240	neg	uniprot(oncogene)	14397	1408	16	12	3.004774317203117e-11	{'PIAS1', 'SMAD3', 'VIM', 'DAXX', 'UBE2I', 'FHL2', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A'}
ran3241	pos	TSgene	14397	878	14	4	0.0010505723717795423	{'ZBTB16', 'CREBBP', 'CDKN1A', 'TP53'}
ran3241	pos	uniprot(tumor_suppressor)	14397	658	14	3	0.0029977415124010005	{'UBE2I', 'MEOX2', 'TP53'}
ran3241	neg	TTD	14397	464	15	2	0.011335896981570462	{'TP53', 'CREBBP'}
ran3241	neg	uniprot(oncogene)	14397	1408	15	8	2.313581737565603e-06	{'REL', 'SMAD3', 'UBE2I', 'FHL2', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3242	pos	TSgene	14397	878	22	7	2.749186083464912e-05	{'BRCA1', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'IKZF3', 'CDKN1A'}
ran3242	pos	uniprot(tumor_suppressor)	14397	658	22	9	1.4594916344598797e-08	{'MEOX2', 'EGFR', 'MTUS2', 'SETDB1', 'BRCA1', 'UBE2I', 'ESR1', 'TP53', 'RELA'}
ran3242	neg	TTD	14397	464	20	5	2.8618565201704808e-05	{'EGFR', 'ESR1', 'CREBBP', 'TP53', 'AR'}
ran3242	neg	uniprot(oncogene)	14397	1408	20	14	6.4491905257090745e-12	{'EGFR', 'PIAS1', 'DAXX', 'VIM', 'PIN1', 'UBE2I', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'NCOA1', 'CDKN1A', 'RELA'}
ran3243	pos	TSgene	14397	878	21	7	1.847907891326027e-05	{'VIM', 'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3243	pos	uniprot(tumor_suppressor)	14397	658	21	8	1.4774795043242462e-07	{'MEOX2', 'MTUS2', 'BRCA1', 'TRAF2', 'UBE2I', 'TP53', 'EP300', 'PIN1'}
ran3243	neg	TTD	14397	464	17	3	0.0018147779142926776	{'TP53', 'CREBBP', 'AR'}
ran3243	neg	uniprot(oncogene)	14397	1408	17	11	2.8413853149246175e-09	{'REL', 'TRAF1', 'SMAD3', 'BRCA1', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A', 'RELA'}
ran3244	pos	TSgene	14397	878	19	5	0.0006899291106404128	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3244	pos	uniprot(tumor_suppressor)	14397	658	19	6	1.2559128808338466e-05	{'MEOX2', 'MTUS2', 'DAXX', 'BRCA1', 'UBE2I', 'TP53'}
ran3244	neg	TTD	14397	464	9	3	0.00011797279966639495	{'TP53', 'ESR1', 'CREBBP'}
ran3244	neg	uniprot(oncogene)	14397	1408	9	6	2.5437999178141017e-06	{'SMAD3', 'UBE2I', 'ESR1', 'CREBBP', 'TP53', 'CDKN1A'}
ran3245	pos	TSgene	14397	878	18	5	0.0004975416651057058	{'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3245	pos	uniprot(tumor_suppressor)	14397	658	18	5	0.00010314106243541865	{'MEOX2', 'MTUS2', 'UBE2I', 'TCF4', 'TP53'}
ran3245	neg	TTD	14397	464	13	1	0.06394021504090139	{'TP53'}
ran3245	neg	uniprot(oncogene)	14397	1408	13	7	6.736923686146545e-06	{'SMAD3', 'BRCA1', 'UBE2I', 'FHL2', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3246	pos	TSgene	14397	878	17	6	3.469407578001578e-05	{'BRCA1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
